czas-3;50721;czas-3(czas) pora-1(czas) moment-1(czas) period-1(czas) okres-1(czas);1
znaleźć-2;59178;znaleźć-6(cumy);0
pochodzić-1;2348;pochodzić-4(cst) wywodzić_się-2(cst) wyrastać-7(sp) sięgać_korzeniami-1(cst);0
znajdować-32;55146;znajdować-1(cpos) znajdywać-1(sp);0
wydać-7;56068;opublikować-1(cwyt) wydać-1(cwyt);0
wydać-7;56068;opublikować-1(cwyt) wydać-1(cwyt);0
prosić-5;2623;prosić-1(cpor) zwracać_się_z_prośbą-1(cpor);0
działać-1;13609;działo-1(wytw);0
powstać-1;2537;utworzyć_się-1(zmn) powstać-1(zmn);1
działać-1;13609;działo-1(wytw);0
posiadać-4;8913;być_w_posiadaniu-1(cpos) posiadać-2(cpos) mieć-3(cpos);0
prowadzić-8;83791;kierowanie-2(czy) prowadzenie-7(czy);0
pociąg-1;7294;kolej-2(wytw) pociąg-1(wytw);1
wydać-7;7394;wydanie-11(wytw) edycja-1(wytw);0
działać-1;13609;działo-1(wytw);0
język-3;6918;język-1(por) system_językowy-1(por);0
język-3;6918;język-1(por) system_językowy-1(por);0
posiadać-4;8913;być_w_posiadaniu-1(cpos) posiadać-2(cpos) mieć-3(cpos);0
język-3;6918;język-1(por) system_językowy-1(por);0
posiadać-4;8913;być_w_posiadaniu-1(cpos) posiadać-2(cpos) mieć-3(cpos);0
pisać-2;90178;pisanie-3(czy);0
język-2;6918;język-1(por) system_językowy-1(por);0
zmiana-1;51979;transformacja-2(zdarz) przekształcanie-2(zdarz) przeobrażenie-2(zdarz) przekształcenie-2(zdarz) metamorfoza-1(zdarz) zmiana-2(zdarz) przemiana-1(zdarz) zamiana-1(zdarz);0
pochodzić-1;2348;pochodzić-4(cst) wywodzić_się-2(cst) wyrastać-7(sp) sięgać_korzeniami-1(cst);0
działać-1;13609;działo-1(wytw);0
język-2;18660;styl-3(por) język-3(por);0
dzień-3;6098;dzień-1(czas);0
znaleźć-32;42731;podrzutek-1(os) znajda-1(os);0
działać-1;13609;działo-1(wytw);0
powstać-1;2537;utworzyć_się-1(zmn) powstać-1(zmn);1
działać-1;13609;działo-1(wytw);0
język-2;18660;styl-3(por) język-3(por);0
posiadać-4;8913;być_w_posiadaniu-1(cpos) posiadać-2(cpos) mieć-3(cpos);0
pochodzić-1;2348;pochodzić-4(cst) wywodzić_się-2(cst) wyrastać-7(sp) sięgać_korzeniami-1(cst);0
działać-1;13609;działo-1(wytw);0
czas-11;50721;czas-3(czas) pora-1(czas) moment-1(czas) period-1(czas) okres-1(czas);0
język-3;6918;język-1(por) system_językowy-1(por);0
myszka-4;7250;myszka-2(wytw) mysz-2(wytw) mysz_komputerowa-1(wytw);0
grupa-1;1282;grupa-4(grp) zbiór-1(grp);0
powstać-1;2537;utworzyć_się-1(zmn) powstać-1(zmn);1
zasada-2;45692;mechanizm-1(umy) klucz-7(umy) system-6(umy) zasada-1(umy) filozofia-3(umy);0
język-3;6918;język-1(por) system_językowy-1(por);0
czas-1;50721;czas-3(czas) pora-1(czas) moment-1(czas) period-1(czas) okres-1(czas);0
wydać-7;56068;opublikować-1(cwyt) wydać-1(cwyt);0
tworzyć-1;88779;kreacja-2(czy) kreowanie-1(czy) płodzenie-1(czy) tworzenie-1(czy);0
wydać-7;56068;opublikować-1(cwyt) wydać-1(cwyt);0
język-3;6918;język-1(por) system_językowy-1(por);0
posiadać-4;8913;być_w_posiadaniu-1(cpos) posiadać-2(cpos) mieć-3(cpos);0
tworzyć-1;2186;tworzyć-2(cwyt) kreować-2(cwyt) budować-2(cwyt) stwarzać-1(cwyt);0
język-3;6918;język-1(por) system_językowy-1(por);0
posiadać-4;8913;być_w_posiadaniu-1(cpos) posiadać-2(cpos) mieć-3(cpos);0
posiadać-4;8913;być_w_posiadaniu-1(cpos) posiadać-2(cpos) mieć-3(cpos);0
pisać-2;90178;pisanie-3(czy);0
język-2;6918;język-1(por) system_językowy-1(por);0
posiadać-5;8913;być_w_posiadaniu-1(cpos) posiadać-2(cpos) mieć-3(cpos);0
wydać-7;56068;opublikować-1(cwyt) wydać-1(cwyt);0
tworzyć-1;88779;kreacja-2(czy) kreowanie-1(czy) płodzenie-1(czy) tworzenie-1(czy);0
wydać-7;7394;wydanie-11(wytw) edycja-1(wytw);0
zmiana-1;51979;transformacja-2(zdarz) przekształcanie-2(zdarz) przeobrażenie-2(zdarz) przekształcenie-2(zdarz) metamorfoza-1(zdarz) zmiana-2(zdarz) przemiana-1(zdarz) zamiana-1(zdarz);0
wydać-7;56068;opublikować-1(cwyt) wydać-1(cwyt);0
linia-16;3794;wiersz-2(wytw) wers-1(wytw) linia-16(wytw) linijka-2(wytw);1
czas-3;50721;czas-3(czas) pora-1(czas) moment-1(czas) period-1(czas) okres-1(czas);1
dzień-3;50931;dni-1(czas);0
powiedzieć-2;2527;rzec-1(cpor) powiedzieć-1(cpor);0
postępować-3;2051;odbywać_się-1(cst) toczyć_się-1(cst) postępować-1(cwyt) mieć_miejsce-1(cst) iść-4(cst) przebiegać-1(cst) być-2(cst) występować-1(zmn) dziać_się-1(cst);0
oko-25;6730;oko-1(czc);0
chwila-2;366;moment-2(czas) minuta-1(czas) sekunda-1(czas) minutka-1(czas) sekundka-1(czas) chwilka-1(czas) chwileczka-1(czas) ułamek_sekundy-1(czas) okamgnienie-1(czas) mgnienie-1(czas) chwila-1(czas) momencik-1(czas);0
myśleć-91;2869;myśl-3(umy);0
czas-2;50721;czas-3(czas) pora-1(czas) moment-1(czas) period-1(czas) okres-1(czas);0
powód-2;1700;motyw-4(umy) pobudka-1(umy) przyczyna-1(umy) źródło-1(umy) racja-5(umy) powód-1(umy);0
czas-2;50721;czas-3(czas) pora-1(czas) moment-1(czas) period-1(czas) okres-1(czas);0
pociąg-1;7294;kolej-2(wytw) pociąg-1(wytw);1
prosić-4;2623;prosić-1(cpor) zwracać_się_z_prośbą-1(cpor);0
pan-2;6709;pan-2(os) mężczyzna-1(os);1
oko-18;6730;oko-1(czc);0
klasa-7;1242;klasa-2(msc) pokój_lekcyjny-1(msc);0
pociąg-1;7294;kolej-2(wytw) pociąg-1(wytw);1
czas-3;50721;czas-3(czas) pora-1(czas) moment-1(czas) period-1(czas) okres-1(czas);1
pociąg-1;7294;kolej-2(wytw) pociąg-1(wytw);1
osoba-1;6047;jednostka-2(os) osoba-1(os) istota_ludzka-1(os) człowiek-1(os);1
klasa-7;1242;klasa-2(msc) pokój_lekcyjny-1(msc);0
pan-2;6709;pan-2(os) mężczyzna-1(os);1
pociąg-1;7294;kolej-2(wytw) pociąg-1(wytw);1
pociąg-1;7294;kolej-2(wytw) pociąg-1(wytw);1
czas-6;50721;czas-3(czas) pora-1(czas) moment-1(czas) period-1(czas) okres-1(czas);0
ręka-10;65383;dłoń-1(czc) ręka-3(czc);0
pociąg-1;7294;kolej-2(wytw) pociąg-1(wytw);1
pan-2;6709;pan-2(os) mężczyzna-1(os);1
pociąg-1;7294;kolej-2(wytw) pociąg-1(wytw);1
oko-1;6730;oko-1(czc);1
chwila-2;366;moment-2(czas) minuta-1(czas) sekunda-1(czas) minutka-1(czas) sekundka-1(czas) chwilka-1(czas) chwileczka-1(czas) ułamek_sekundy-1(czas) okamgnienie-1(czas) mgnienie-1(czas) chwila-1(czas) momencik-1(czas);0
przyjąć-7;79363;przyjąć-5(zmn);0
widzieć-7;3779;widzieć-5(pst);0
prosić-1;2623;prosić-1(cpor) zwracać_się_z_prośbą-1(cpor);1
chodzić-13;54227;iść-9(ruch) funkcjonować-1(cst) chodzić-4(ruch) pracować-3(cst) być_na_chodzie-1(cst) działać-3(ruch);0
widzieć-7;3779;widzieć-5(pst);0
kobieta-1;129;pani-2(os) kobieta-1(os);1
chwila-2;366;moment-2(czas) minuta-1(czas) sekunda-1(czas) minutka-1(czas) sekundka-1(czas) chwilka-1(czas) chwileczka-1(czas) ułamek_sekundy-1(czas) okamgnienie-1(czas) mgnienie-1(czas) chwila-1(czas) momencik-1(czas);0
zmiana-1;51979;transformacja-2(zdarz) przekształcanie-2(zdarz) przeobrażenie-2(zdarz) przekształcenie-2(zdarz) metamorfoza-1(zdarz) zmiana-2(zdarz) przemiana-1(zdarz) zamiana-1(zdarz);0
policja-2;1296;komenda-2(msc) komisariat-1(msc) policja-3(msc);0
ręka-2;65383;dłoń-1(czc) ręka-3(czc);0
myśleć-1;2869;myśl-3(umy);0
sztuka-1;666;sztuka-2(por) dramat-1(por) utwór_dramatyczny-1(wytw);0
oko-4;6730;oko-1(czc);0
dzień-1;6098;dzień-1(czas);1
widzieć-1;3779;widzieć-5(pst);0
kobieta-1;129;pani-2(os) kobieta-1(os);1
prowadzić-1;6291;prowadzący-1(os);0
głowa-1;1036;głowa-5(os) przełożony-1(os) szef-1(os) zwierzchnik-1(os);0
kobieta-1;129;pani-2(os) kobieta-1(os);1
głowa-1;1036;głowa-5(os) przełożony-1(os) szef-1(os) zwierzchnik-1(os);0
kobieta-1;129;pani-2(os) kobieta-1(os);1
kobieta-1;129;pani-2(os) kobieta-1(os);1
pochodzić-3;2348;pochodzić-4(cst) wywodzić_się-2(cst) wyrastać-7(sp) sięgać_korzeniami-1(cst);0
dać-31;9023;dać-4(cpos);0
głowa-1;1036;głowa-5(os) przełożony-1(os) szef-1(os) zwierzchnik-1(os);0
głowa-1;1036;głowa-5(os) przełożony-1(os) szef-1(os) zwierzchnik-1(os);0
oko-4;6730;oko-1(czc);0
znaleźć-2;59178;znaleźć-6(cumy);0
głowa-9;1036;głowa-5(os) przełożony-1(os) szef-1(os) zwierzchnik-1(os);0
powód-2;1700;motyw-4(umy) pobudka-1(umy) przyczyna-1(umy) źródło-1(umy) racja-5(umy) powód-1(umy);0
myśleć-2;3009;sądzić-1(cumy) uważać-1(cumy) mniemać-1(cumy) myśleć-3(cumy);0
ręka-2;6701;ręka-1(czc);0
ręka-4;6701;ręka-1(czc);0
głowa-2;1036;głowa-5(os) przełożony-1(os) szef-1(os) zwierzchnik-1(os);0
myśleć-91;2869;myśl-3(umy);0
głowa-1;1036;głowa-5(os) przełożony-1(os) szef-1(os) zwierzchnik-1(os);0
głowa-9;1036;głowa-5(os) przełożony-1(os) szef-1(os) zwierzchnik-1(os);0
znaleźć-6;59178;znaleźć-6(cumy);1
powiedzieć-5;2527;rzec-1(cpor) powiedzieć-1(cpor);0
znajdować-32;55146;znajdować-1(cpos) znajdywać-1(sp);0
czas-4;50720;czas-1(czas);0
prowadzić-7;6291;prowadzący-1(os);0
spotkać-1;59141;spotkać-1(sp);1
chwila-2;366;moment-2(czas) minuta-1(czas) sekunda-1(czas) minutka-1(czas) sekundka-1(czas) chwilka-1(czas) chwileczka-1(czas) ułamek_sekundy-1(czas) okamgnienie-1(czas) mgnienie-1(czas) chwila-1(czas) momencik-1(czas);0
znaleźć-2;4253;znaleźć-3(dtk);0
powiedzieć-2;2527;rzec-1(cpor) powiedzieć-1(cpor);0
kobieta-1;129;pani-2(os) kobieta-1(os);1
znaczyć-1;53158;znaczyć-1(cpor) oznaczać-2(cpor);1
czas-4;50721;czas-3(czas) pora-1(czas) moment-1(czas) period-1(czas) okres-1(czas);0
powód-2;1700;motyw-4(umy) pobudka-1(umy) przyczyna-1(umy) źródło-1(umy) racja-5(umy) powód-1(umy);0
myśleć-2;1724;myśleć-1(cumy) rozumować-1(cumy) dumać-1(cumy) medytować-1(cumy) rozmyślać-1(cumy);0
pan-2;42619;pan-4(por);0
pytać-1;2817;pytać-2(cpor) przepytywać-1(cpor) odpytywać-1(cpor);0
prosić-11;2623;prosić-1(cpor) zwracać_się_z_prośbą-1(cpor);0
pan-2;42619;pan-4(por);0
dzień-2;50931;dni-1(czas);0
mówić-2;53917;mówić-9(cpor) plotkować-1(cpor) gadać-2(cpor);0
dzień-1;12960;dna-3(prc) artretyzm-1(prc) skaza_moczanowa-1(prc);0
dzień-2;50931;dni-1(czas);0
powód-2;1700;motyw-4(umy) pobudka-1(umy) przyczyna-1(umy) źródło-1(umy) racja-5(umy) powód-1(umy);0
przyjąć-9;2752;przyjąć-7(sp);0
pytanie-1;1477;problem-2(umy) pytanie-4(umy) kwestia-2(umy) zagwozdka-1(umy) zagadnienie-1(umy) punkt-3(umy) twardy_orzech_do_zgryzienia-1(por);0
powiedzieć-2;2527;rzec-1(cpor) powiedzieć-1(cpor);0
chwila-2;366;moment-2(czas) minuta-1(czas) sekunda-1(czas) minutka-1(czas) sekundka-1(czas) chwilka-1(czas) chwileczka-1(czas) ułamek_sekundy-1(czas) okamgnienie-1(czas) mgnienie-1(czas) chwila-1(czas) momencik-1(czas);0
ręka-2;65383;dłoń-1(czc) ręka-3(czc);0
brzmieć-3;279;brzmieć-2(cst);0
myśleć-91;2869;myśl-3(umy);0
myśleć-1;1724;myśleć-1(cumy) rozumować-1(cumy) dumać-1(cumy) medytować-1(cumy) rozmyślać-1(cumy);1
myśleć-1;1724;myśleć-1(cumy) rozumować-1(cumy) dumać-1(cumy) medytować-1(cumy) rozmyślać-1(cumy);1
osoba-1;6047;jednostka-2(os) osoba-1(os) istota_ludzka-1(os) człowiek-1(os);1
myśleć-1;1724;myśleć-1(cumy) rozumować-1(cumy) dumać-1(cumy) medytować-1(cumy) rozmyślać-1(cumy);1
dać-1;9023;dać-4(cpos);0
myśleć-2;1724;myśleć-1(cumy) rozumować-1(cumy) dumać-1(cumy) medytować-1(cumy) rozmyślać-1(cumy);0
pisać-2;58987;pisać-2(cumy);1
czas-4;50721;czas-3(czas) pora-1(czas) moment-1(czas) period-1(czas) okres-1(czas);0
zamek-1;4189;zamek-1(msc);1
osoba-1;6047;jednostka-2(os) osoba-1(os) istota_ludzka-1(os) człowiek-1(os);1
dzień-3;6098;dzień-1(czas);0
znaleźć-6;59178;znaleźć-6(cumy);1
dać-1;9023;dać-4(cpos);0
znaleźć-6;59178;znaleźć-6(cumy);1
przyjąć-3;38818;podjąć-3(sp) ugościć-1(sp) przyjąć-4(sp);0
oznaczać-3;53159;zaznaczać-2(cpor) oznaczać-4(cpor);0
spotkać-30;59141;spotkać-1(sp);0
położyć-32;2114;położyć-1(ruch);0
kobieta-1;129;pani-2(os) kobieta-1(os);1
posiadać-2;8913;być_w_posiadaniu-1(cpos) posiadać-2(cpos) mieć-3(cpos);1
dać-91;6065;arystokratka-1(os) dama-3(os) magnatka-1(os);0
ręka-2;6701;ręka-1(czc);0
kobieta-1;129;pani-2(os) kobieta-1(os);1
dzień-3;6098;dzień-1(czas);0
dać-1;9023;dać-4(cpos);0
znaleźć-2;66044;znaleźć-2(cpos) odszukać-1(cpos) odnaleźć-1(zmn);1
pan-3;42619;pan-4(por);0
dać-31;9023;dać-4(cpos);0
pytać-1;2817;pytać-2(cpor) przepytywać-1(cpor) odpytywać-1(cpor);0
myśleć-2;223764;myśleć-5(cumy);0
czas-2;50721;czas-3(czas) pora-1(czas) moment-1(czas) period-1(czas) okres-1(czas);0
dać-12;9023;dać-4(cpos);0
chwila-2;366;moment-2(czas) minuta-1(czas) sekunda-1(czas) minutka-1(czas) sekundka-1(czas) chwilka-1(czas) chwileczka-1(czas) ułamek_sekundy-1(czas) okamgnienie-1(czas) mgnienie-1(czas) chwila-1(czas) momencik-1(czas);0
ręka-2;65383;dłoń-1(czc) ręka-3(czc);0
m-91;50321;być-3(cst);0
powiedzieć-2;2527;rzec-1(cpor) powiedzieć-1(cpor);0
chodzić-15;54227;iść-9(ruch) funkcjonować-1(cst) chodzić-4(ruch) pracować-3(cst) być_na_chodzie-1(cst) działać-3(ruch);0
pisać-2;50284;pisać-4(cwyt);0
znaczyć-3;3327;zaświadczać-2(cst) wskazywać-2(cst) pokazywać-6(cst) dowodzić-2(cst) znaczyć-3(cpor) świadczyć-1(cst) oznaczać-5(cst);1
pan-5;6257;nauczyciel-1(os) pedagog-2(os) pan-3(os);0
m-91;50321;być-3(cst);0
powód-2;1700;motyw-4(umy) pobudka-1(umy) przyczyna-1(umy) źródło-1(umy) racja-5(umy) powód-1(umy);0
m-91;50321;być-3(cst);0
chwila-2;366;moment-2(czas) minuta-1(czas) sekunda-1(czas) minutka-1(czas) sekundka-1(czas) chwilka-1(czas) chwileczka-1(czas) ułamek_sekundy-1(czas) okamgnienie-1(czas) mgnienie-1(czas) chwila-1(czas) momencik-1(czas);0
pan-2;6709;pan-2(os) mężczyzna-1(os);1
pan-2;6709;pan-2(os) mężczyzna-1(os);1
ręka-1;65383;dłoń-1(czc) ręka-3(czc);0
oko-1;6730;oko-1(czc);1
pan-2;6709;pan-2(os) mężczyzna-1(os);1
chodzić-13;54227;iść-9(ruch) funkcjonować-1(cst) chodzić-4(ruch) pracować-3(cst) być_na_chodzie-1(cst) działać-3(ruch);0
pan-1;6709;pan-2(os) mężczyzna-1(os);0
chodzić-13;54227;iść-9(ruch) funkcjonować-1(cst) chodzić-4(ruch) pracować-3(cst) być_na_chodzie-1(cst) działać-3(ruch);0
dać-4;75775;dama-2(os) elegantka-1(os);0
pan-2;6709;pan-2(os) mężczyzna-1(os);1
prosić-11;2623;prosić-1(cpor) zwracać_się_z_prośbą-1(cpor);0
pan-2;6709;pan-2(os) mężczyzna-1(os);1
pan-2;6709;pan-2(os) mężczyzna-1(os);1
pan-2;6709;pan-2(os) mężczyzna-1(os);1
spotkać-2;3513;spotkać-3(sp) napotkać-1(sp) widzieć-10(pst);0
dać-6;9023;dać-4(cpos);0
chwila-2;366;moment-2(czas) minuta-1(czas) sekunda-1(czas) minutka-1(czas) sekundka-1(czas) chwilka-1(czas) chwileczka-1(czas) ułamek_sekundy-1(czas) okamgnienie-1(czas) mgnienie-1(czas) chwila-1(czas) momencik-1(czas);0
chwila-2;366;moment-2(czas) minuta-1(czas) sekunda-1(czas) minutka-1(czas) sekundka-1(czas) chwilka-1(czas) chwileczka-1(czas) ułamek_sekundy-1(czas) okamgnienie-1(czas) mgnienie-1(czas) chwila-1(czas) momencik-1(czas);0
widzieć-1;3779;widzieć-5(pst);0
dzień-2;50931;dni-1(czas);0
oko-4;6730;oko-1(czc);0
kobieta-1;129;pani-2(os) kobieta-1(os);1
widzieć-1;3779;widzieć-5(pst);0
myśleć-2;2869;myśl-3(umy);0
myśleć-1;2869;myśl-3(umy);0
pytanie-1;1477;problem-2(umy) pytanie-4(umy) kwestia-2(umy) zagwozdka-1(umy) zagadnienie-1(umy) punkt-3(umy) twardy_orzech_do_zgryzienia-1(por);0
powiedzieć-2;2527;rzec-1(cpor) powiedzieć-1(cpor);0
policja-1;1296;komenda-2(msc) komisariat-1(msc) policja-3(msc);0
policja-1;1296;komenda-2(msc) komisariat-1(msc) policja-3(msc);0
osoba-1;6047;jednostka-2(os) osoba-1(os) istota_ludzka-1(os) człowiek-1(os);1
działanie-3;30480;operacja-4(zwz) działania-1(zwz);0
policja-1;1296;komenda-2(msc) komisariat-1(msc) policja-3(msc);0
chodzić-13;54227;iść-9(ruch) funkcjonować-1(cst) chodzić-4(ruch) pracować-3(cst) być_na_chodzie-1(cst) działać-3(ruch);0
zmiana-1;6561;zmiana-1(zdarz) odmiana-3(zdarz);1
chodzić-13;54227;iść-9(ruch) funkcjonować-1(cst) chodzić-4(ruch) pracować-3(cst) być_na_chodzie-1(cst) działać-3(ruch);0
prowadzić-8;224936;prowadzić-15(dtk);0
pytanie-1;1477;problem-2(umy) pytanie-4(umy) kwestia-2(umy) zagwozdka-1(umy) zagadnienie-1(umy) punkt-3(umy) twardy_orzech_do_zgryzienia-1(por);0
pan-1;42619;pan-4(por);0
prosić-6;2623;prosić-1(cpor) zwracać_się_z_prośbą-1(cpor);0
pan-2;42619;pan-4(por);0
pan-2;42619;pan-4(por);0
rola-4;5494;rola-2(cel) funkcja-2(cel);0
chodzić-13;54227;iść-9(ruch) funkcjonować-1(cst) chodzić-4(ruch) pracować-3(cst) być_na_chodzie-1(cst) działać-3(ruch);0
zachód-3;52370;zachód-4(czas);0
pan-2;42619;pan-4(por);0
pan-2;42619;pan-4(por);0
chodzić-13;54227;iść-9(ruch) funkcjonować-1(cst) chodzić-4(ruch) pracować-3(cst) być_na_chodzie-1(cst) działać-3(ruch);0
pytanie-1;1477;problem-2(umy) pytanie-4(umy) kwestia-2(umy) zagwozdka-1(umy) zagadnienie-1(umy) punkt-3(umy) twardy_orzech_do_zgryzienia-1(por);0
powiedzieć-2;2527;rzec-1(cpor) powiedzieć-1(cpor);0
otrzymywać-5;58074;otrzymywać-1(sp);0
pan-2;42619;pan-4(por);0
myśleć-2;1724;myśleć-1(cumy) rozumować-1(cumy) dumać-1(cumy) medytować-1(cumy) rozmyślać-1(cumy);0
myśleć-1;1724;myśleć-1(cumy) rozumować-1(cumy) dumać-1(cumy) medytować-1(cumy) rozmyślać-1(cumy);1
myśleć-2;1724;myśleć-1(cumy) rozumować-1(cumy) dumać-1(cumy) medytować-1(cumy) rozmyślać-1(cumy);0
pytanie-1;1477;problem-2(umy) pytanie-4(umy) kwestia-2(umy) zagwozdka-1(umy) zagadnienie-1(umy) punkt-3(umy) twardy_orzech_do_zgryzienia-1(por);0
pan-1;42619;pan-4(por);0
przyjąć-4;6514;przyjęcie-13(zdarz) feta-1(zdarz);0
ręka-1;65383;dłoń-1(czc) ręka-3(czc);0
osoba-1;6047;jednostka-2(os) osoba-1(os) istota_ludzka-1(os) człowiek-1(os);1
pytanie-1;1477;problem-2(umy) pytanie-4(umy) kwestia-2(umy) zagwozdka-1(umy) zagadnienie-1(umy) punkt-3(umy) twardy_orzech_do_zgryzienia-1(por);0
osoba-1;6047;jednostka-2(os) osoba-1(os) istota_ludzka-1(os) człowiek-1(os);1
pan-1;42619;pan-4(por);0
pytanie-1;1477;problem-2(umy) pytanie-4(umy) kwestia-2(umy) zagwozdka-1(umy) zagadnienie-1(umy) punkt-3(umy) twardy_orzech_do_zgryzienia-1(por);0
pan-2;42619;pan-4(por);0
pan-2;42619;pan-4(por);0
pan-2;42619;pan-4(por);0
przyjąć-4;2752;przyjąć-7(sp);0
pan-2;42619;pan-4(por);0
pan-2;42619;pan-4(por);0
prosić-6;2623;prosić-1(cpor) zwracać_się_z_prośbą-1(cpor);0
pan-2;42619;pan-4(por);0
pytanie-1;1477;problem-2(umy) pytanie-4(umy) kwestia-2(umy) zagwozdka-1(umy) zagadnienie-1(umy) punkt-3(umy) twardy_orzech_do_zgryzienia-1(por);0
prosić-2;2623;prosić-1(cpor) zwracać_się_z_prośbą-1(cpor);0
pan-1;42619;pan-4(por);0
posiadać-1;8913;być_w_posiadaniu-1(cpos) posiadać-2(cpos) mieć-3(cpos);0
czas-11;50721;czas-3(czas) pora-1(czas) moment-1(czas) period-1(czas) okres-1(czas);0
chodzić-13;54227;iść-9(ruch) funkcjonować-1(cst) chodzić-4(ruch) pracować-3(cst) być_na_chodzie-1(cst) działać-3(ruch);0
chodzić-13;54227;iść-9(ruch) funkcjonować-1(cst) chodzić-4(ruch) pracować-3(cst) być_na_chodzie-1(cst) działać-3(ruch);0
działanie-3;30480;operacja-4(zwz) działania-1(zwz);0
pan-1;6709;pan-2(os) mężczyzna-1(os);0
osoba-1;6047;jednostka-2(os) osoba-1(os) istota_ludzka-1(os) człowiek-1(os);1
pan-2;6709;pan-2(os) mężczyzna-1(os);1
pan-2;6709;pan-2(os) mężczyzna-1(os);1
rola-4;5494;rola-2(cel) funkcja-2(cel);0
rola-4;5494;rola-2(cel) funkcja-2(cel);0
działanie-3;30480;operacja-4(zwz) działania-1(zwz);0
pan-2;6709;pan-2(os) mężczyzna-1(os);1
pan-1;6709;pan-2(os) mężczyzna-1(os);0
znaleźć-1;66044;znaleźć-2(cpos) odszukać-1(cpos) odnaleźć-1(zmn);0
znaleźć-1;66044;znaleźć-2(cpos) odszukać-1(cpos) odnaleźć-1(zmn);0
chwila-2;366;moment-2(czas) minuta-1(czas) sekunda-1(czas) minutka-1(czas) sekundka-1(czas) chwilka-1(czas) chwileczka-1(czas) ułamek_sekundy-1(czas) okamgnienie-1(czas) mgnienie-1(czas) chwila-1(czas) momencik-1(czas);0
pytanie-2;1477;problem-2(umy) pytanie-4(umy) kwestia-2(umy) zagwozdka-1(umy) zagadnienie-1(umy) punkt-3(umy) twardy_orzech_do_zgryzienia-1(por);0
pan-2;6709;pan-2(os) mężczyzna-1(os);1
znaleźć-1;66044;znaleźć-2(cpos) odszukać-1(cpos) odnaleźć-1(zmn);0
pan-1;6709;pan-2(os) mężczyzna-1(os);0
znaleźć-32;66044;znaleźć-2(cpos) odszukać-1(cpos) odnaleźć-1(zmn);0
dzień-2;50931;dni-1(czas);0
chwila-2;366;moment-2(czas) minuta-1(czas) sekunda-1(czas) minutka-1(czas) sekundka-1(czas) chwilka-1(czas) chwileczka-1(czas) ułamek_sekundy-1(czas) okamgnienie-1(czas) mgnienie-1(czas) chwila-1(czas) momencik-1(czas);0
pan-2;42619;pan-4(por);0
czas-1;50721;czas-3(czas) pora-1(czas) moment-1(czas) period-1(czas) okres-1(czas);0
zasada-6;45692;mechanizm-1(umy) klucz-7(umy) system-6(umy) zasada-1(umy) filozofia-3(umy);0
myśleć-2;1724;myśleć-1(cumy) rozumować-1(cumy) dumać-1(cumy) medytować-1(cumy) rozmyślać-1(cumy);0
prosić-1;2623;prosić-1(cpor) zwracać_się_z_prośbą-1(cpor);1
chodzić-13;54227;iść-9(ruch) funkcjonować-1(cst) chodzić-4(ruch) pracować-3(cst) być_na_chodzie-1(cst) działać-3(ruch);0
kobieta-1;129;pani-2(os) kobieta-1(os);1
ręka-13;6701;ręka-1(czc);0
kobieta-1;129;pani-2(os) kobieta-1(os);1
ręka-15;6701;ręka-1(czc);0
zasada-6;45692;mechanizm-1(umy) klucz-7(umy) system-6(umy) zasada-1(umy) filozofia-3(umy);0
prosić-1;2623;prosić-1(cpor) zwracać_się_z_prośbą-1(cpor);1
pytanie-1;1477;problem-2(umy) pytanie-4(umy) kwestia-2(umy) zagwozdka-1(umy) zagadnienie-1(umy) punkt-3(umy) twardy_orzech_do_zgryzienia-1(por);0
prosić-2;2623;prosić-1(cpor) zwracać_się_z_prośbą-1(cpor);0
pan-1;42619;pan-4(por);0
pan-2;42619;pan-4(por);0
chodzić-13;54227;iść-9(ruch) funkcjonować-1(cst) chodzić-4(ruch) pracować-3(cst) być_na_chodzie-1(cst) działać-3(ruch);0
forma-2;33071;kształt-4(cech) forma-8(cech) postać-3(cech);0
chodzić-13;56080;chodzić-13(cpor) iść-19(cpor);1
pytanie-1;1477;problem-2(umy) pytanie-4(umy) kwestia-2(umy) zagwozdka-1(umy) zagadnienie-1(umy) punkt-3(umy) twardy_orzech_do_zgryzienia-1(por);0
pan-1;6709;pan-2(os) mężczyzna-1(os);0
znaczyć-1;53158;znaczyć-1(cpor) oznaczać-2(cpor);1
działanie-3;30480;operacja-4(zwz) działania-1(zwz);0
działanie-3;30480;operacja-4(zwz) działania-1(zwz);0
grupa-2;7702;ludzie-1(grp) grupa_ludzi-1(grp) grupa-5(grp);0
chodzić-13;56080;chodzić-13(cpor) iść-19(cpor);1
zasada-2;6913;norma-2(por) obyczaje-1(por) zasada-3(por) rygory-1(por);0
chodzić-13;56080;chodzić-13(cpor) iść-19(cpor);1
pan-1;6709;pan-2(os) mężczyzna-1(os);0
pytanie-1;1477;problem-2(umy) pytanie-4(umy) kwestia-2(umy) zagwozdka-1(umy) zagadnienie-1(umy) punkt-3(umy) twardy_orzech_do_zgryzienia-1(por);0
pan-1;6709;pan-2(os) mężczyzna-1(os);0
dziękować-1;739;składać_podziękowanie-1(cpor) dziękować-1(cpor);1
dziękować-1;739;składać_podziękowanie-1(cpor) dziękować-1(cpor);1
pan-1;6709;pan-2(os) mężczyzna-1(os);0
działanie-3;30480;operacja-4(zwz) działania-1(zwz);0
dzień-3;6098;dzień-1(czas);0
